dataset_id,tier,f,rep,keff_core,dTail_core,atoms,tail,L3,energy,keff_core_q95,keff_core_q05,dTail_core_q95,dTail_core_q05,atoms_q95,atoms_q05,tail_q95,tail_q05,L3_q95,L3_q05,energy_q95,energy_q05,f_eff,det_keff_core,det_dTail_core
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,c_basematch,0.05,7,1.00336,0.00042,1.12811,0.00192,0.0019,0.44202,,,,,,,,,,,,,0.05,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,c_basematch,0.05,8,1.00304,0.00044,1.12864,0.00196,0.00184,0.43952,,,,,,,,,,,,,0.05,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,c_basematch,0.05,9,1.00356,0.00062,1.13031,0.00215,0.00211,0.43235,,,,,,,,,,,,,0.05,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,c_basematch,0.05,10,1.00327,0.00042,1.12867,0.00196,0.00186,0.43681,,,,,,,,,,,,,0.05,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,c_basematch,0.05,11,1.00268,0.00041,1.12665,0.00191,0.00186,0.43561,,,,,,,,,,,,,0.05,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,c_basematch,0.05,12,1.00455,0.00053,1.13088,0.00203,0.00202,0.40965,,,,,,,,,,,,,0.05,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,c_basematch,0.05,13,1.00206,0.00029,1.12531,0.00181,0.00179,0.43892,,,,,,,,,,,,,0.05,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,c_basematch,0.05,14,1.0027,0.00027,1.12679,0.00179,0.00175,0.44418,,,,,,,,,,,,,0.05,True,False
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,c_basematch,0.1,0,1.01145,0.00108,1.14726,0.00262,0.00245,0.43684,,,,,,,,,,,,,0.1,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,c_basematch,0.1,1,1.01261,0.00089,1.14756,0.0024,0.00226,0.42671,,,,,,,,,,,,,0.1,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,c_basematch,0.1,2,1.01302,0.00072,1.14805,0.00224,0.00211,0.42711,,,,,,,,,,,,,0.1,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,c_basematch,0.1,3,1.01373,0.00092,1.15042,0.00246,0.00221,0.41511,,,,,,,,,,,,,0.1,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,c_basematch,0.1,4,1.0103,0.00085,1.14327,0.00237,0.00219,0.4225,,,,,,,,,,,,,0.1,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,c_basematch,0.1,5,1.01149,0.0006,1.14441,0.00211,0.00208,0.43963,,,,,,,,,,,,,0.1,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,c_basematch,0.1,6,1.0118,0.00105,1.147,0.00255,0.00243,0.42735,,,,,,,,,,,,,0.1,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,c_basematch,0.1,7,1.01241,0.00116,1.14766,0.00265,0.00252,0.41193,,,,,,,,,,,,,0.1,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,c_basematch,0.1,8,1.00956,0.00085,1.14319,0.00236,0.00217,0.43824,,,,,,,,,,,,,0.1,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,c_basematch,0.1,9,1.01414,0.00109,1.15236,0.0026,0.00254,0.4416,,,,,,,,,,,,,0.1,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,c_basematch,0.1,10,1.01188,0.00096,1.14719,0.00249,0.0024,0.40904,,,,,,,,,,,,,0.1,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,c_basematch,0.1,11,1.01345,0.00104,1.14934,0.00252,0.00245,0.42825,,,,,,,,,,,,,0.1,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,c_basematch,0.1,12,1.01202,0.00088,1.14735,0.00239,0.00221,0.42748,,,,,,,,,,,,,0.1,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,c_basematch,0.1,13,1.01073,0.00086,1.14464,0.00236,0.00218,0.42872,,,,,,,,,,,,,0.1,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,c_basematch,0.1,14,1.01087,0.0009,1.14483,0.00241,0.00229,0.42962,,,,,,,,,,,,,0.1,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,c_basematch,0.25,0,1.02563,0.00192,1.17615,0.00345,0.00311,0.40308,,,,,,,,,,,,,0.1889,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,c_basematch,0.25,1,1.0273,0.00159,1.17769,0.00309,0.00289,0.41598,,,,,,,,,,,,,0.1889,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,c_basematch,0.25,2,1.02445,0.00171,1.17366,0.00325,0.00299,0.41749,,,,,,,,,,,,,0.1889,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,c_basematch,0.25,3,1.02682,0.00186,1.17798,0.00339,0.00325,0.41637,,,,,,,,,,,,,0.1889,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,c_basematch,0.25,4,1.02543,0.0022,1.17683,0.00372,0.00337,0.41477,,,,,,,,,,,,,0.1889,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,c_basematch,0.25,5,1.02676,0.00183,1.17759,0.00334,0.00307,0.41051,,,,,,,,,,,,,0.1889,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,c_basematch,0.25,6,1.0269,0.00186,1.17903,0.00341,0.00311,0.41314,,,,,,,,,,,,,0.1889,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,c_basematch,0.25,7,1.02801,0.00164,1.17961,0.00319,0.00294,0.41459,,,,,,,,,,,,,0.1889,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,c_basematch,0.25,8,1.02606,0.00168,1.17577,0.00318,0.00295,0.39782,,,,,,,,,,,,,0.1889,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,c_basematch,0.25,9,1.02599,0.00149,1.175,0.00298,0.00276,0.42533,,,,,,,,,,,,,0.1889,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,c_basematch,0.25,10,1.02627,0.00164,1.17615,0.00315,0.0029,0.41757,,,,,,,,,,,,,0.1889,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,c_basematch,0.25,11,1.02534,0.00148,1.17318,0.00295,0.00269,0.40902,,,,,,,,,,,,,0.1889,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,c_basematch,0.25,12,1.02637,0.00155,1.17577,0.00307,0.00284,0.42062,,,,,,,,,,,,,0.1889,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,c_basematch,0.25,13,1.02622,0.00189,1.17663,0.0034,0.00317,0.41048,,,,,,,,,,,,,0.1889,True,True
archive__real-estate-sales-2001-2023-gl-csv__sale-amount__f692a799,c_basematch,0.25,14,1.02728,0.002,1.17894,0.0035,0.00321,0.39779,,,,,,,,,,,,,0.1889,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,none,0.0,-1,0.99672,-0.00041,1.1013,0.00088,0.00088,0.45654,0.99875,0.99479,-0.00019,-0.00063,1.10608,1.09619,0.00111,0.00064,0.00111,0.00064,0.47684,0.44217,,,
cp-discovery__cook-sale-price-parquet__market-value__fd729316,a_naive,0.01,0,0.99896,-0.00032,1.10828,0.00102,0.00102,0.47103,,,,,,,,,,,,,0.01,True,False
cp-discovery__cook-sale-price-parquet__market-value__fd729316,a_naive,0.01,1,0.9989,-0.00024,1.10807,0.00109,0.00107,0.44139,,,,,,,,,,,,,0.01,True,False
cp-discovery__cook-sale-price-parquet__market-value__fd729316,a_naive,0.01,2,0.999,-0.00032,1.10812,0.00102,0.00102,0.45456,,,,,,,,,,,,,0.01,True,False
cp-discovery__cook-sale-price-parquet__market-value__fd729316,a_naive,0.01,3,0.99911,-0.00032,1.10835,0.00101,0.00101,0.45398,,,,,,,,,,,,,0.01,True,False
cp-discovery__cook-sale-price-parquet__market-value__fd729316,a_naive,0.01,4,0.99942,-0.00032,1.10847,0.001,0.001,0.44981,,,,,,,,,,,,,0.01,True,False
cp-discovery__cook-sale-price-parquet__market-value__fd729316,a_naive,0.01,5,0.99924,-0.00029,1.10891,0.00106,0.00106,0.4501,,,,,,,,,,,,,0.01,True,False
cp-discovery__cook-sale-price-parquet__market-value__fd729316,a_naive,0.01,6,0.99934,-0.00019,1.10924,0.00116,0.00116,0.45123,,,,,,,,,,,,,0.01,True,False
cp-discovery__cook-sale-price-parquet__market-value__fd729316,a_naive,0.01,7,0.9991,-0.00028,1.10809,0.00105,0.00105,0.44382,,,,,,,,,,,,,0.01,True,False
cp-discovery__cook-sale-price-parquet__market-value__fd729316,a_naive,0.01,8,0.99886,-0.00027,1.10776,0.00105,0.00105,0.44925,,,,,,,,,,,,,0.01,True,False
cp-discovery__cook-sale-price-parquet__market-value__fd729316,a_naive,0.01,9,0.9991,-0.00015,1.1089,0.0012,0.00118,0.45787,,,,,,,,,,,,,0.01,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,a_naive,0.01,10,0.99924,-0.00031,1.1086,0.00102,0.00102,0.46356,,,,,,,,,,,,,0.01,True,False
cp-discovery__cook-sale-price-parquet__market-value__fd729316,a_naive,0.01,11,0.99917,-0.00032,1.1085,0.00102,0.00102,0.44918,,,,,,,,,,,,,0.01,True,False
cp-discovery__cook-sale-price-parquet__market-value__fd729316,a_naive,0.01,12,0.99927,-0.0003,1.10866,0.00103,0.00103,0.45919,,,,,,,,,,,,,0.01,True,False
cp-discovery__cook-sale-price-parquet__market-value__fd729316,a_naive,0.01,13,0.99894,-0.00033,1.10765,0.00099,0.00099,0.44725,,,,,,,,,,,,,0.01,True,False
cp-discovery__cook-sale-price-parquet__market-value__fd729316,a_naive,0.01,14,0.99919,-0.00029,1.10852,0.00105,0.00105,0.47956,,,,,,,,,,,,,0.01,True,False
cp-discovery__cook-sale-price-parquet__market-value__fd729316,a_naive,0.05,0,1.00776,0.00018,1.13488,0.00169,0.00164,0.44385,,,,,,,,,,,,,0.05,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,a_naive,0.05,1,1.00836,0.00018,1.13561,0.0017,0.00166,0.43103,,,,,,,,,,,,,0.05,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,a_naive,0.05,2,1.00781,-0.00011,1.13362,0.0014,0.00138,0.42589,,,,,,,,,,,,,0.05,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,a_naive,0.05,3,1.00887,3e-05,1.13585,0.00152,0.00148,0.44688,,,,,,,,,,,,,0.05,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,a_naive,0.05,4,1.00879,0.00017,1.13526,0.00166,0.00158,0.44541,,,,,,,,,,,,,0.05,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,a_naive,0.05,5,1.00909,-1e-05,1.137,0.00149,0.00145,0.44269,,,,,,,,,,,,,0.05,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,a_naive,0.05,6,1.00892,0.0001,1.13612,0.0016,0.00159,0.43773,,,,,,,,,,,,,0.05,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,a_naive,0.05,7,1.00854,8e-05,1.13625,0.00162,0.00153,0.44719,,,,,,,,,,,,,0.05,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,a_naive,0.05,8,1.00837,0.0002,1.13535,0.00168,0.0016,0.44273,,,,,,,,,,,,,0.05,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,a_naive,0.05,9,1.00826,0.00046,1.13675,0.00199,0.00192,0.43267,,,,,,,,,,,,,0.05,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,a_naive,0.05,10,1.00913,0.00012,1.13708,0.00162,0.00159,0.44542,,,,,,,,,,,,,0.05,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,a_naive,0.05,11,1.00904,7e-05,1.13586,0.00156,0.0015,0.45068,,,,,,,,,,,,,0.05,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,a_naive,0.05,12,1.00848,0.00013,1.13569,0.00163,0.00156,0.42864,,,,,,,,,,,,,0.05,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,a_naive,0.05,13,1.00815,0.00021,1.13561,0.00174,0.00172,0.44272,,,,,,,,,,,,,0.05,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,a_naive,0.05,14,1.00768,8e-05,1.13352,0.00159,0.00157,0.42261,,,,,,,,,,,,,0.05,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,a_naive,0.1,0,1.02069,0.0006,1.16871,0.00228,0.00215,0.4341,,,,,,,,,,,,,0.1,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,a_naive,0.1,1,1.02054,0.00059,1.16874,0.00226,0.00215,0.42342,,,,,,,,,,,,,0.1,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,a_naive,0.1,2,1.01966,0.0004,1.1679,0.00216,0.00211,0.40969,,,,,,,,,,,,,0.1,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,a_naive,0.1,3,1.02138,0.00072,1.17186,0.00245,0.00234,0.4055,,,,,,,,,,,,,0.1,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,a_naive,0.1,4,1.02057,0.00055,1.17034,0.00231,0.00228,0.40064,,,,,,,,,,,,,0.1,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,a_naive,0.1,5,1.02025,0.00045,1.16845,0.00216,0.00206,0.42348,,,,,,,,,,,,,0.1,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,a_naive,0.1,6,1.02108,0.00051,1.17032,0.00222,0.00217,0.41628,,,,,,,,,,,,,0.1,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,a_naive,0.1,7,1.01952,0.00066,1.16773,0.00239,0.00238,0.41852,,,,,,,,,,,,,0.1,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,a_naive,0.1,8,1.021,0.0008,1.17137,0.00255,0.00242,0.42677,,,,,,,,,,,,,0.1,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,a_naive,0.1,9,1.02066,0.00065,1.17094,0.00237,0.00229,0.40711,,,,,,,,,,,,,0.1,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,a_naive,0.1,10,1.0196,0.00059,1.16694,0.00229,0.00224,0.40162,,,,,,,,,,,,,0.1,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,a_naive,0.1,11,1.02187,0.00078,1.17364,0.0025,0.00238,0.41776,,,,,,,,,,,,,0.1,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,a_naive,0.1,12,1.01909,0.00067,1.16808,0.00239,0.00228,0.42024,,,,,,,,,,,,,0.1,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,a_naive,0.1,13,1.01968,0.00067,1.16787,0.0024,0.00228,0.40369,,,,,,,,,,,,,0.1,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,a_naive,0.1,14,1.01933,0.00037,1.16514,0.00202,0.00199,0.421,,,,,,,,,,,,,0.1,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,a_naive,0.25,0,1.0393,0.00133,1.21794,0.00332,0.0032,0.38718,,,,,,,,,,,,,0.1748,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,a_naive,0.25,1,1.03897,0.00181,1.22007,0.00382,0.00366,0.37722,,,,,,,,,,,,,0.1748,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,a_naive,0.25,2,1.03674,0.00129,1.21508,0.0033,0.00318,0.38563,,,,,,,,,,,,,0.1748,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,a_naive,0.25,3,1.0385,0.00157,1.21823,0.00351,0.00337,0.39207,,,,,,,,,,,,,0.1748,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,a_naive,0.25,4,1.03706,0.00088,1.21338,0.00288,0.00284,0.38933,,,,,,,,,,,,,0.1748,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,a_naive,0.25,5,1.03732,0.00139,1.21488,0.00336,0.0032,0.39606,,,,,,,,,,,,,0.1748,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,a_naive,0.25,6,1.03809,0.00123,1.21565,0.00319,0.00301,0.37745,,,,,,,,,,,,,0.1748,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,a_naive,0.25,7,1.03779,0.00145,1.21808,0.00346,0.00334,0.376,,,,,,,,,,,,,0.1748,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,a_naive,0.25,8,1.0367,0.00154,1.21479,0.00352,0.00343,0.39039,,,,,,,,,,,,,0.1748,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,a_naive,0.25,9,1.03873,0.00136,1.21911,0.00336,0.00323,0.38499,,,,,,,,,,,,,0.1748,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,a_naive,0.25,10,1.03732,0.00145,1.21517,0.00344,0.00332,0.40593,,,,,,,,,,,,,0.1748,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,a_naive,0.25,11,1.03816,0.00113,1.2169,0.00318,0.00305,0.3863,,,,,,,,,,,,,0.1748,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,a_naive,0.25,12,1.03858,0.00164,1.21814,0.00362,0.00342,0.39684,,,,,,,,,,,,,0.1748,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,a_naive,0.25,13,1.03842,0.00147,1.21823,0.00348,0.00334,0.38576,,,,,,,,,,,,,0.1748,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,a_naive,0.25,14,1.03921,0.00116,1.21793,0.00311,0.00301,0.39654,,,,,,,,,,,,,0.1748,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,b_magmatch,0.01,0,0.99872,-0.00029,1.10466,0.00099,0.00099,0.46829,,,,,,,,,,,,,0.01,False,False
cp-discovery__cook-sale-price-parquet__market-value__fd729316,b_magmatch,0.01,1,0.99912,-0.00028,1.10594,0.00101,0.00099,0.43874,,,,,,,,,,,,,0.01,True,False
cp-discovery__cook-sale-price-parquet__market-value__fd729316,b_magmatch,0.01,2,0.99876,-0.00035,1.10436,0.00093,0.00093,0.46041,,,,,,,,,,,,,0.01,True,False
cp-discovery__cook-sale-price-parquet__market-value__fd729316,b_magmatch,0.01,3,0.99948,-0.00034,1.10579,0.00093,0.00091,0.45213,,,,,,,,,,,,,0.01,True,False
cp-discovery__cook-sale-price-parquet__market-value__fd729316,b_magmatch,0.01,4,0.99912,-0.00028,1.10538,0.001,0.001,0.47254,,,,,,,,,,,,,0.01,True,False
cp-discovery__cook-sale-price-parquet__market-value__fd729316,b_magmatch,0.01,5,0.99875,-0.0002,1.10465,0.00106,0.00106,0.4619,,,,,,,,,,,,,0.01,False,False
cp-discovery__cook-sale-price-parquet__market-value__fd729316,b_magmatch,0.01,6,0.99937,-0.00024,1.10566,0.00102,0.00102,0.45702,,,,,,,,,,,,,0.01,True,False
cp-discovery__cook-sale-price-parquet__market-value__fd729316,b_magmatch,0.01,7,0.99893,-0.00033,1.10477,0.00093,0.00093,0.44751,,,,,,,,,,,,,0.01,True,False
cp-discovery__cook-sale-price-parquet__market-value__fd729316,b_magmatch,0.01,8,0.99935,-0.00031,1.10581,0.00096,0.00094,0.45933,,,,,,,,,,,,,0.01,True,False
cp-discovery__cook-sale-price-parquet__market-value__fd729316,b_magmatch,0.01,9,0.99834,-0.00034,1.10368,0.00094,0.00092,0.45491,,,,,,,,,,,,,0.01,False,False
cp-discovery__cook-sale-price-parquet__market-value__fd729316,b_magmatch,0.01,10,0.99897,-4e-05,1.10581,0.00124,0.00122,0.47643,,,,,,,,,,,,,0.01,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,b_magmatch,0.01,11,0.99903,-0.00026,1.10482,0.00101,0.00101,0.44887,,,,,,,,,,,,,0.01,True,False
cp-discovery__cook-sale-price-parquet__market-value__fd729316,b_magmatch,0.01,12,0.99912,-0.00032,1.10517,0.00096,0.00096,0.45323,,,,,,,,,,,,,0.01,True,False
cp-discovery__cook-sale-price-parquet__market-value__fd729316,b_magmatch,0.01,13,0.99951,-0.00035,1.1059,0.00092,0.00092,0.44396,,,,,,,,,,,,,0.01,True,False
cp-discovery__cook-sale-price-parquet__market-value__fd729316,b_magmatch,0.01,14,0.99895,-0.00029,1.10493,0.001,0.001,0.45362,,,,,,,,,,,,,0.01,True,False
cp-discovery__cook-sale-price-parquet__market-value__fd729316,b_magmatch,0.05,0,1.00746,0.00013,1.11811,0.00135,0.00127,0.43997,,,,,,,,,,,,,0.05,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,b_magmatch,0.05,1,1.00638,0.00018,1.11655,0.00139,0.00137,0.44471,,,,,,,,,,,,,0.05,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,b_magmatch,0.05,2,1.00896,0.0001,1.12075,0.00132,0.0013,0.44797,,,,,,,,,,,,,0.05,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,b_magmatch,0.05,3,1.00776,0.00012,1.11857,0.00132,0.00126,0.43854,,,,,,,,,,,,,0.05,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,b_magmatch,0.05,4,1.00745,0.00018,1.11874,0.00142,0.00136,0.42319,,,,,,,,,,,,,0.05,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,b_magmatch,0.05,5,1.0077,0.00012,1.11965,0.00137,0.00135,0.44498,,,,,,,,,,,,,0.05,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,b_magmatch,0.05,6,1.00769,0.00022,1.11877,0.00142,0.00138,0.44764,,,,,,,,,,,,,0.05,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,b_magmatch,0.05,7,1.00905,0.00035,1.12317,0.00158,0.00156,0.45517,,,,,,,,,,,,,0.05,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,b_magmatch,0.05,8,1.00862,0.00036,1.12148,0.00159,0.00152,0.47139,,,,,,,,,,,,,0.05,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,b_magmatch,0.05,9,1.008,0.00023,1.12025,0.00146,0.00142,0.43495,,,,,,,,,,,,,0.05,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,b_magmatch,0.05,10,1.00738,0.0,1.11775,0.00123,0.00123,0.44643,,,,,,,,,,,,,0.05,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,b_magmatch,0.05,11,1.00761,0.00015,1.11855,0.00138,0.00133,0.44511,,,,,,,,,,,,,0.05,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,b_magmatch,0.05,12,1.00876,0.00032,1.12208,0.00155,0.00152,0.42696,,,,,,,,,,,,,0.05,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,b_magmatch,0.05,13,1.0063,0.00023,1.11657,0.00147,0.00141,0.43663,,,,,,,,,,,,,0.05,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,b_magmatch,0.05,14,1.00834,0.00031,1.12073,0.00153,0.00148,0.46722,,,,,,,,,,,,,0.05,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,b_magmatch,0.1,0,1.02052,0.00084,1.14029,0.00198,0.00189,0.42985,,,,,,,,,,,,,0.1,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,b_magmatch,0.1,1,1.01984,0.00097,1.13949,0.00214,0.00204,0.42082,,,,,,,,,,,,,0.1,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,b_magmatch,0.1,2,1.01738,0.00074,1.13478,0.00194,0.0019,0.41998,,,,,,,,,,,,,0.1,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,b_magmatch,0.1,3,1.01989,0.00108,1.14105,0.00227,0.00209,0.42464,,,,,,,,,,,,,0.1,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,b_magmatch,0.1,4,1.01896,0.00068,1.13703,0.00182,0.00171,0.42894,,,,,,,,,,,,,0.1,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,b_magmatch,0.1,5,1.021,0.00091,1.14184,0.00203,0.00196,0.44629,,,,,,,,,,,,,0.1,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,b_magmatch,0.1,6,1.01815,0.00073,1.13553,0.00186,0.0018,0.4181,,,,,,,,,,,,,0.1,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,b_magmatch,0.1,7,1.02024,0.00095,1.14025,0.00211,0.00199,0.41877,,,,,,,,,,,,,0.1,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,b_magmatch,0.1,8,1.01903,0.0007,1.1368,0.00183,0.00179,0.41353,,,,,,,,,,,,,0.1,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,b_magmatch,0.1,9,1.019,0.00091,1.13798,0.00208,0.00201,0.42337,,,,,,,,,,,,,0.1,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,b_magmatch,0.1,10,1.01722,0.00068,1.1333,0.00186,0.00181,0.4389,,,,,,,,,,,,,0.1,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,b_magmatch,0.1,11,1.02024,0.00059,1.13869,0.00171,0.00165,0.44206,,,,,,,,,,,,,0.1,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,b_magmatch,0.1,12,1.01999,0.00096,1.14027,0.00208,0.00195,0.40961,,,,,,,,,,,,,0.1,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,b_magmatch,0.1,13,1.01932,0.00057,1.13716,0.00174,0.00167,0.43828,,,,,,,,,,,,,0.1,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,b_magmatch,0.1,14,1.02019,0.00076,1.13987,0.00193,0.00185,0.42477,,,,,,,,,,,,,0.1,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,b_magmatch,0.25,0,1.0381,0.00192,1.16864,0.00299,0.00287,0.41756,,,,,,,,,,,,,0.1748,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,b_magmatch,0.25,1,1.03842,0.00155,1.16841,0.00258,0.0025,0.40011,,,,,,,,,,,,,0.1748,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,b_magmatch,0.25,2,1.03773,0.00169,1.16736,0.00271,0.00259,0.40845,,,,,,,,,,,,,0.1748,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,b_magmatch,0.25,3,1.0385,0.0019,1.16936,0.00296,0.00279,0.41489,,,,,,,,,,,,,0.1748,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,b_magmatch,0.25,4,1.03635,0.00228,1.16676,0.00335,0.00311,0.42934,,,,,,,,,,,,,0.1748,True,True
cp-discovery__cook-sale-price-parquet__market-value__fd729316,b_magmatch,0.25,5,1.03914,0.00234,1.17193,0.00337,0.00319,0.42588,,,,,,,,,,,,,0.1748,True,True
