cod_id,n_symops,n_sites,mult_product_log10,d,L1,Tail,H2,keff,omega,maxexp,frac_exp_carrier
1534694,12,9,6.47509,7,0.55789,0.0,0.5067,1.07149,2,12,1.0
7115484,4,50,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
2103495,4,32,19.26592,20,1.0,0.0,1.0,0.51385,1,64,1.0
4121594,4,71,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4083149,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
1517130,2,60,17.76077,18,1.0,0.0,1.0,0.51452,1,59,1.0
4312615,4,61,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7158453,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7032212,12,8,5.99797,6,0.60226,0.0,0.52092,1.05853,2,12,1.0
7000589,8,24,21.67416,22,1.0,0.0,1.0,0.51259,1,72,1.0
7102347,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
1563125,8,7,5.71957,6,1.0,0.0,1.0,0.5514,1,19,1.0
7030298,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7243728,4,49,29.50094,30,1.0,0.0,1.0,0.50923,1,98,1.0
7224322,4,80,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7047457,4,30,18.0618,19,1.0,0.0,1.0,0.51457,1,60,1.0
2023037,4,68,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
2300323,4,48,28.89888,29,1.0,0.0,1.0,0.50955,1,96,1.0
7005880,36,61,30.17181,31,0.60091,-0.0,0.52037,0.97803,2,40,1.0
4037645,2,114,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4340280,8,120,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
1559959,8,40,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
4331227,8,27,23.17931,24,1.0,0.0,1.0,0.51154,1,77,1.0
4307658,4,76,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4341314,8,34,30.40403,31,1.0,0.0,1.0,0.50893,1,101,1.0
4064738,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7058275,4,65,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
2101290,8,60,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
1575476,4,93,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7018707,12,24,21.05535,22,0.61477,-0.0,0.52635,0.97386,2,43,1.0
7711541,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
2224470,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7062038,4,84,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
1528564,4,50,29.80197,30,1.0,0.0,1.0,0.50923,1,99,1.0
1521999,16,14,3.31133,4,1.0,0.0,1.0,0.58493,1,11,1.0
4307008,36,44,31.47823,32,0.6366,0.0,0.53732,0.94665,2,42,1.0
2103904,2,34,10.23502,11,1.0,0.0,1.0,0.52595,1,34,1.0
4070232,4,76,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
1548345,4,84,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
2203910,2,30,8.72987,9,1.0,0.0,1.0,0.53318,1,29,1.0
1569210,4,41,24.68446,25,1.0,0.0,1.0,0.51108,1,82,1.0
7127727,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
2216203,4,42,25.28652,26,1.0,0.0,1.0,0.51065,1,84,1.0
2227456,4,20,11.74017,12,1.0,0.0,1.0,0.52396,1,39,1.0
2210914,4,27,16.25562,17,1.0,0.0,1.0,0.51613,1,54,1.0
4511706,4,23,13.84738,14,1.0,0.0,1.0,0.51931,1,46,1.0
7020156,2,69,20.77107,21,1.0,0.0,1.0,0.51319,1,69,1.0
2022771,4,39,23.48034,24,1.0,0.0,1.0,0.51154,1,78,1.0
7208148,4,55,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7150684,2,70,21.0721,22,1.0,0.0,1.0,0.51259,1,70,1.0
7045963,2,73,21.97519,22,1.0,0.0,1.0,0.51259,1,73,1.0
4325793,8,57,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
7108566,4,54,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
2201303,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7202266,8,53,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
7227830,8,89,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
7212611,4,36,21.67416,22,1.0,0.0,1.0,0.51259,1,72,1.0
7704805,8,52,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
4068066,2,61,18.36283,19,1.0,0.0,1.0,0.51457,1,61,1.0
8106777,2,37,11.13811,12,1.0,0.0,1.0,0.52396,1,37,1.0
4514798,4,41,24.68446,25,1.0,0.0,1.0,0.51108,1,82,1.0
1543368,4,83,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7715420,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7707260,4,46,27.69476,28,1.0,0.0,1.0,0.50989,1,92,1.0
4343838,48,11,12.19466,13,0.76525,0.0,0.64071,0.81347,2,31,1.0
4127035,4,67,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
1548705,4,72,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4077439,8,120,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
4088206,4,115,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7218520,8,14,12.0412,13,1.0,0.0,1.0,0.5212,1,40,1.0
4331837,8,74,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
2108293,4,24,14.14841,15,1.0,0.0,1.0,0.51868,1,47,1.0
7045486,4,100,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
2232041,4,43,25.88858,26,1.0,0.0,1.0,0.51065,1,86,1.0
4328087,2,56,16.85768,17,1.0,0.0,1.0,0.51613,1,56,1.0
2230867,8,33,29.80197,30,1.0,0.0,1.0,0.50923,1,99,1.0
2108097,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4327348,2,86,25.88858,26,1.0,0.0,1.0,0.51065,1,86,1.0
2008739,2,82,24.68446,25,1.0,0.0,1.0,0.51108,1,82,1.0
7043512,4,57,28.89888,29,1.0,0.0,1.0,0.50955,1,96,1.0
7238421,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4068502,4,89,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7053280,8,26,22.87828,23,1.0,0.0,1.0,0.51204,1,76,1.0
4325629,2,88,25.88858,26,1.0,0.0,1.0,0.51065,1,86,1.0
4349321,2,52,15.0515,16,1.0,0.0,1.0,0.51713,1,50,1.0
1518952,4,42,25.28652,26,1.0,0.0,1.0,0.51065,1,84,1.0
1561295,16,48,30.45518,31,0.96867,-0.0,0.9393,0.54182,2,98,1.0
4126263,2,100,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4128988,4,49,29.50094,30,1.0,0.0,1.0,0.50923,1,98,1.0
7019841,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4134795,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4083503,2,104,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7008883,2,59,17.76077,18,1.0,0.0,1.0,0.51452,1,59,1.0
4024458,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4122398,2,69,20.77107,21,1.0,0.0,1.0,0.51319,1,69,1.0
4501105,4,74,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7241523,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4131241,6,30,23.34454,24,0.61315,-0.0,0.5256,0.97324,2,30,1.0
7036797,4,75,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4083457,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
2220862,4,91,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7024471,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7225746,2,56,16.85768,17,1.0,0.0,1.0,0.51613,1,56,1.0
4506072,2,56,16.85768,17,1.0,0.0,1.0,0.51613,1,56,1.0
4031437,2,50,14.44944,15,1.0,0.0,1.0,0.51868,1,48,1.0
7100878,8,47,30.40403,31,1.0,0.0,1.0,0.50893,1,101,1.0
7701420,8,37,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7013617,2,76,22.27622,23,1.0,0.0,1.0,0.51204,1,74,1.0
1574952,4,120,30.40403,31,1.0,0.0,1.0,0.50893,1,101,1.0
1570790,4,93,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7227862,4,25,15.0515,16,1.0,0.0,1.0,0.51713,1,50,1.0
7050605,4,34,20.47004,21,1.0,0.0,1.0,0.51319,1,68,1.0
4314938,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7157379,4,52,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
1545682,2,60,18.0618,19,1.0,0.0,1.0,0.51457,1,60,1.0
2212532,4,56,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
1564241,6,59,30.3479,31,0.61315,-0.0,0.5256,0.96828,2,39,1.0
2207397,4,61,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4517961,2,102,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7129153,2,45,13.54635,14,1.0,0.0,1.0,0.51931,1,45,1.0
7249756,2,50,15.0515,16,1.0,0.0,1.0,0.51713,1,50,1.0
1531897,32,6,3.0103,4,1.0,0.0,1.0,0.58493,1,10,1.0
4333454,4,96,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
2101799,8,49,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
7155521,2,88,26.49064,27,1.0,0.0,1.0,0.51026,1,88,1.0
7101551,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4309398,2,98,29.50094,30,1.0,0.0,1.0,0.50923,1,98,1.0
7208009,6,16,12.14939,13,0.62834,0.0,0.53294,0.97797,2,16,1.0
2241455,4,60,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4340043,2,115,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7013050,2,97,29.19991,30,1.0,0.0,1.0,0.50923,1,97,1.0
7212241,8,30,26.79167,27,1.0,0.0,1.0,0.51026,1,89,1.0
2229504,4,34,20.47004,21,1.0,0.0,1.0,0.51319,1,68,1.0
4305473,2,106,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7129489,12,101,30.26823,31,0.52711,0.0,0.50147,1.01488,2,53,1.0
7214264,18,99,30.12654,31,0.76019,0.0,0.6354,0.80097,2,48,1.0
2239003,16,22,22.57725,23,1.0,0.0,1.0,0.51204,1,75,1.0
7249220,8,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7034273,8,114,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
2236270,4,45,27.0927,28,1.0,0.0,1.0,0.50989,1,90,1.0
4100868,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7201885,4,119,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
1530427,32,3,2.40824,3,1.0,0.0,1.0,0.62381,1,8,1.0
7224158,8,21,15.95459,16,1.0,0.0,1.0,0.51713,1,53,1.0
7128803,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7203756,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7102398,4,68,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7019212,8,35,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
7021947,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7708725,4,78,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4028583,2,37,11.13811,12,1.0,0.0,1.0,0.52396,1,37,1.0
4106548,3,29,13.83652,14,1.0,0.0,1.0,0.51931,1,29,1.0
4034746,2,59,17.76077,18,1.0,0.0,1.0,0.51452,1,59,1.0
4304867,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7230246,4,53,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7102798,4,71,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7237784,2,68,20.47004,21,1.0,0.0,1.0,0.51319,1,68,1.0
7248075,4,99,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4033854,2,68,20.47004,21,1.0,0.0,1.0,0.51319,1,68,1.0
2212968,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
1512464,4,58,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
1570467,8,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4029228,4,88,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7107260,2,119,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4028079,4,51,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7120456,4,44,26.49064,27,1.0,0.0,1.0,0.51026,1,88,1.0
7715535,18,120,30.12654,31,0.76019,0.0,0.6354,0.80097,2,48,1.0
1559763,2,42,12.64326,13,1.0,0.0,1.0,0.5212,1,42,1.0
7719375,4,88,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7005471,2,33,9.93399,10,1.0,0.0,1.0,0.52833,1,33,1.0
9010683,8,8,5.11751,6,1.0,0.0,1.0,0.5514,1,17,1.0
1554829,4,86,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7203240,2,37,11.13811,12,1.0,0.0,1.0,0.52396,1,37,1.0
7044205,4,44,26.49064,27,1.0,0.0,1.0,0.51026,1,88,1.0
7220905,4,31,18.66386,19,1.0,0.0,1.0,0.51457,1,62,1.0
4116087,18,120,30.90469,31,0.75649,-0.0,0.63157,0.80582,2,49,1.0
7151619,2,40,12.0412,13,1.0,0.0,1.0,0.5212,1,40,1.0
7042384,8,46,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
2023311,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
2214855,4,37,22.27622,23,1.0,0.0,1.0,0.51204,1,74,1.0
4027368,4,34,20.47004,21,1.0,0.0,1.0,0.51319,1,68,1.0
7230950,4,30,18.0618,19,1.0,0.0,1.0,0.51457,1,60,1.0
7228783,4,103,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7027458,16,41,31.00609,32,1.0,0.0,1.0,0.50865,1,103,1.0
1503962,4,40,24.0824,25,1.0,0.0,1.0,0.51108,1,80,1.0
4122250,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7023472,4,76,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
1539747,96,5,4.81648,5,1.0,0.0,1.0,0.56544,1,16,1.0
7201582,4,10,6.0206,7,1.0,0.0,1.0,0.54293,1,20,1.0
7052127,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7228238,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7242562,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
2015966,4,32,19.26592,20,1.0,0.0,1.0,0.51385,1,64,1.0
4002119,16,6,5.41854,6,1.0,0.0,1.0,0.5514,1,18,1.0
4340081,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7219267,16,98,31.00609,32,1.0,0.0,1.0,0.50865,1,103,1.0
4113554,9,92,30.05864,31,1.0,0.0,1.0,0.50893,1,63,1.0
7716231,4,64,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
1503937,4,53,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4337597,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
1559563,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7158924,18,106,30.12654,31,0.76019,0.0,0.6354,0.80097,2,48,1.0
1569520,4,84,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7711660,2,116,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
1533914,192,6,6.92369,7,1.0,0.0,1.0,0.54293,1,23,1.0
4314733,2,31,9.33193,10,1.0,0.0,1.0,0.52833,1,31,1.0
2219665,8,45,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
7211060,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7703065,8,63,30.40403,31,1.0,0.0,1.0,0.50893,1,101,1.0
2222748,2,86,25.88858,26,1.0,0.0,1.0,0.51065,1,86,1.0
7218552,8,81,30.40403,31,1.0,0.0,1.0,0.50893,1,101,1.0
2230162,4,44,26.49064,27,1.0,0.0,1.0,0.51026,1,88,1.0
2227105,8,19,16.25562,17,1.0,0.0,1.0,0.51613,1,54,1.0
7704638,16,54,31.00609,32,1.0,0.0,1.0,0.50865,1,103,1.0
7154638,4,22,13.24532,14,1.0,0.0,1.0,0.51931,1,44,1.0
7250398,4,5,3.0103,4,1.0,0.0,1.0,0.58493,1,10,1.0
4130838,2,82,24.68446,25,1.0,0.0,1.0,0.51108,1,82,1.0
7035972,8,21,18.96489,19,1.0,0.0,1.0,0.51457,1,63,1.0
4342663,4,89,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
1573729,2,66,19.86798,20,1.0,0.0,1.0,0.51385,1,66,1.0
7202586,2,63,18.96489,19,1.0,0.0,1.0,0.51457,1,63,1.0
1517815,2,70,21.0721,22,1.0,0.0,1.0,0.51259,1,70,1.0
2100017,2,24,6.92369,7,1.0,0.0,1.0,0.54293,1,23,1.0
2235818,4,14,8.42884,9,1.0,0.0,1.0,0.53318,1,28,1.0
7228922,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7712951,4,95,30.40403,31,1.0,0.0,1.0,0.50893,1,101,1.0
7013348,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7106635,4,27,16.25562,17,1.0,0.0,1.0,0.51613,1,54,1.0
4130216,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7022707,3,29,13.83652,14,1.0,0.0,1.0,0.51931,1,29,1.0
7000911,8,83,30.40403,31,1.0,0.0,1.0,0.50893,1,101,1.0
7226629,8,71,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7024919,4,110,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7057701,8,50,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
1568092,8,120,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
7239941,8,120,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
4517628,2,118,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7241373,2,34,10.23502,11,1.0,0.0,1.0,0.52595,1,34,1.0
2200865,2,53,15.95459,16,1.0,0.0,1.0,0.51713,1,53,1.0
2200892,8,50,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
4068062,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
2237448,4,67,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4334114,2,50,15.0515,16,1.0,0.0,1.0,0.51713,1,50,1.0
4031632,192,13,23.13404,24,0.79376,0.0,0.67259,0.76055,2,61,1.0
4311262,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
1568535,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7019799,8,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4519025,4,43,25.88858,26,1.0,0.0,1.0,0.51065,1,86,1.0
4064348,2,110,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4300440,4,106,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
9000499,192,2,1.20412,2,1.0,0.0,1.0,0.70064,1,4,1.0
7216389,4,15,9.0309,10,1.0,0.0,1.0,0.52833,1,30,1.0
4124398,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7711422,4,89,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7215909,4,32,18.96489,19,1.0,0.0,1.0,0.51457,1,63,1.0
4332375,4,59,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
2241495,2,66,19.86798,20,1.0,0.0,1.0,0.51385,1,66,1.0
7227132,8,19,16.55665,17,1.0,0.0,1.0,0.51613,1,55,1.0
9006022,192,5,5.71957,6,1.0,0.0,1.0,0.5514,1,19,1.0
7016446,8,62,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
7045870,18,37,30.60366,31,0.76393,0.0,0.63931,0.79606,2,49,1.0
7102409,4,47,28.29682,29,1.0,0.0,1.0,0.50955,1,94,1.0
7160982,4,51,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7715946,8,104,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
7237190,4,16,9.63296,10,1.0,0.0,1.0,0.52833,1,32,1.0
1000171,192,5,7.27587,8,0.86885,-0.0,0.7721,0.69396,2,21,1.0
2215856,8,57,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
4031729,2,95,28.59785,29,1.0,0.0,1.0,0.50955,1,95,1.0
4327806,4,58,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7039618,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7105164,8,44,30.40403,31,1.0,0.0,1.0,0.50893,1,101,1.0
7117469,4,84,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7123448,2,76,22.57725,23,1.0,0.0,1.0,0.51204,1,75,1.0
4519474,4,27,16.25562,17,1.0,0.0,1.0,0.51613,1,54,1.0
4076333,4,62,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7160680,18,72,30.12654,31,0.76019,0.0,0.6354,0.80097,2,48,1.0
7216399,8,49,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
4300647,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
2218043,4,48,28.89888,29,1.0,0.0,1.0,0.50955,1,96,1.0
7063064,4,42,25.28652,26,1.0,0.0,1.0,0.51065,1,84,1.0
4510762,4,53,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7226194,8,69,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
7207925,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
8104214,192,17,31.91506,32,0.8206,-0.0,0.70557,0.72091,2,87,1.0
4064195,4,112,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7105762,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
2220666,4,22,13.24532,14,1.0,0.0,1.0,0.51931,1,44,1.0
7008581,4,89,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
2229583,2,56,16.85768,17,1.0,0.0,1.0,0.51613,1,56,1.0
7233024,2,98,29.50094,30,1.0,0.0,1.0,0.50923,1,98,1.0
1505011,8,63,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
7233609,4,28,16.85768,17,1.0,0.0,1.0,0.51613,1,56,1.0
4031003,2,46,13.84738,14,1.0,0.0,1.0,0.51931,1,46,1.0
7244929,2,68,20.16901,21,1.0,0.0,1.0,0.51319,1,67,1.0
4029545,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7031993,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
1519704,32,22,31.30712,32,1.0,0.0,1.0,0.50865,1,104,1.0
4068755,4,90,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7037534,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4114918,8,25,16.43171,17,0.97096,-0.0,0.94361,0.54697,2,53,1.0
4516517,4,35,21.0721,22,1.0,0.0,1.0,0.51259,1,70,1.0
7210706,2,81,24.38343,25,1.0,0.0,1.0,0.51108,1,81,1.0
7250689,8,52,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
2109029,4,18,10.83708,11,1.0,0.0,1.0,0.52595,1,36,1.0
4346868,4,114,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4310178,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
2101701,4,8,4.81648,5,1.0,0.0,1.0,0.56544,1,16,1.0
7207753,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
1557423,4,21,12.64326,13,1.0,0.0,1.0,0.5212,1,42,1.0
7113801,6,51,30.47284,31,0.59498,-0.0,0.51804,0.98242,2,41,1.0
4341988,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7120714,4,63,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7160757,4,39,23.48034,24,1.0,0.0,1.0,0.51154,1,78,1.0
2236078,4,54,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7020040,4,13,7.52575,8,1.0,0.0,1.0,0.53581,1,25,1.0
7023957,4,96,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
9013168,8,5,3.91339,4,1.0,0.0,1.0,0.58493,1,13,1.0
4022006,2,50,15.0515,16,1.0,0.0,1.0,0.51713,1,50,1.0
1550469,4,20,12.0412,13,1.0,0.0,1.0,0.5212,1,40,1.0
2216282,8,33,29.80197,30,1.0,0.0,1.0,0.50923,1,99,1.0
7102379,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7116255,4,12,7.22472,8,1.0,0.0,1.0,0.53581,1,24,1.0
9007317,192,4,4.51545,5,1.0,0.0,1.0,0.56544,1,15,1.0
2208660,4,13,5.71957,6,1.0,0.0,1.0,0.5514,1,19,1.0
2008445,4,24,14.44944,15,1.0,0.0,1.0,0.51868,1,48,1.0
7236676,2,79,23.48034,24,1.0,0.0,1.0,0.51154,1,78,1.0
1570140,2,64,19.26592,20,1.0,0.0,1.0,0.51385,1,64,1.0
4349129,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7709460,4,31,18.66386,19,1.0,0.0,1.0,0.51457,1,62,1.0
4069049,4,90,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
8102578,4,30,18.0618,19,1.0,0.0,1.0,0.51457,1,60,1.0
7152972,2,98,29.50094,30,1.0,0.0,1.0,0.50923,1,98,1.0
7020048,4,17,9.93399,10,1.0,0.0,1.0,0.52833,1,33,1.0
4109952,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7229562,2,112,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7717212,2,70,21.0721,22,1.0,0.0,1.0,0.51259,1,70,1.0
4061269,2,81,24.38343,25,1.0,0.0,1.0,0.51108,1,81,1.0
4314911,4,49,29.19991,30,1.0,0.0,1.0,0.50923,1,97,1.0
1555111,4,53,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4135273,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
1575928,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7000226,4,50,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7013710,2,56,16.85768,17,1.0,0.0,1.0,0.51613,1,56,1.0
7109109,2,88,26.49064,27,1.0,0.0,1.0,0.51026,1,88,1.0
2227082,2,29,8.72987,9,1.0,0.0,1.0,0.53318,1,29,1.0
2205990,4,27,16.25562,17,1.0,0.0,1.0,0.51613,1,54,1.0
2203215,8,40,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
8105308,4,27,16.25562,17,1.0,0.0,1.0,0.51613,1,54,1.0
2103073,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7036276,8,25,22.57725,23,1.0,0.0,1.0,0.51204,1,75,1.0
